Gene name,GO term accession,GO domain
CAV1,GO:0002026,biological_process
CAV1,GO:0002067,biological_process
CAV1,GO:0002931,biological_process
CAV1,GO:0003057,biological_process
CAV1,GO:0006809,biological_process
CAV1,GO:0006940,biological_process
CAV1,GO:0007595,biological_process
CAV1,GO:0008283,biological_process
CAV1,GO:0008285,biological_process
CAV1,GO:0009617,biological_process
CAV1,GO:0009968,biological_process
CAV1,GO:0010608,biological_process
CAV1,GO:0010628,biological_process
CAV1,GO:0015031,biological_process
CAV1,GO:0019217,biological_process
CAV1,GO:0019221,biological_process
CAV1,GO:0032507,biological_process
CAV1,GO:0033484,biological_process
CAV1,GO:0038016,biological_process
CAV1,GO:0042310,biological_process
CAV1,GO:0042532,biological_process
CAV1,GO:0044860,biological_process
CAV1,GO:0046716,biological_process
CAV1,GO:0048144,biological_process
CAV1,GO:0048147,biological_process
CAV1,GO:0048550,biological_process
CAV1,GO:0051649,biological_process
CAV1,GO:0051899,biological_process
CAV1,GO:0052547,biological_process
CAV1,GO:0060056,biological_process
CAV1,GO:0060355,biological_process
CAV1,GO:0060546,biological_process
CAV1,GO:0061099,biological_process
CAV1,GO:0071560,biological_process
CAV1,GO:0071711,biological_process
CAV1,GO:1900027,biological_process
CAV1,GO:1900085,biological_process
CAV1,GO:1903361,biological_process
CAV1,GO:1903609,biological_process
CAV1,GO:0002080,cellular_component
CAV1,GO:0005929,cellular_component
CAV1,GO:0005938,cellular_component
CAV1,GO:0002095,cellular_component
CAV1,GO:0030514,biological_process
CAV1,GO:0009267,biological_process
CBX5,GO:0005634,cellular_component
CBX5,GO:0005515,molecular_function
CBX5,GO:0000781,cellular_component
CBX5,GO:0032991,cellular_component
CBX5,GO:0005654,cellular_component
CBX5,GO:0000122,biological_process
CBX5,GO:1990904,cellular_component
CBX5,GO:0005694,cellular_component
CBX5,GO:0006974,biological_process
CBX5,GO:0035064,molecular_function
CBX5,GO:0000775,cellular_component
CBX5,GO:0042802,molecular_function
CBX5,GO:0003682,molecular_function
CBX5,GO:0000792,cellular_component
CBX5,GO:0044877,molecular_function
CBX5,GO:0043021,molecular_function
CBX5,GO:0045892,biological_process
CBX5,GO:0005635,cellular_component
CBX5,GO:0006325,biological_process
CBX5,GO:0005730,cellular_component
CBX5,GO:0030674,molecular_function
CBX5,GO:0017053,cellular_component
CBX5,GO:0140297,molecular_function
CBX5,GO:0016605,cellular_component
CBX5,GO:0090734,cellular_component
CBX5,GO:0005721,cellular_component
CBX5,GO:0042826,molecular_function
CBX5,GO:0000776,cellular_component
CBX5,GO:0010369,cellular_component
CBX5,GO:0000118,cellular_component
CBX5,GO:0035097,cellular_component
CCDC8,GO:0005737,cellular_component
CCDC8,GO:0005654,cellular_component
CCDC8,GO:0005829,cellular_component
CCDC8,GO:0005886,cellular_component
CCDC8,GO:0005856,cellular_component
CCDC8,GO:0005515,molecular_function
CCDC8,GO:0000226,biological_process
CCDC8,GO:0005813,cellular_component
CCDC8,GO:0007088,biological_process
CCDC8,GO:1990393,cellular_component
CCK,GO:0005576,cellular_component
CCK,GO:0005179,molecular_function
CCK,GO:0007586,biological_process
CCK,GO:0005184,molecular_function
CCK,GO:0007165,biological_process
CCK,GO:0005515,molecular_function
CCK,GO:0030424,cellular_component
CCK,GO:0005615,cellular_component
CCK,GO:0007409,biological_process
CCK,GO:0001764,biological_process
CCK,GO:0051428,molecular_function
CCK,GO:0042755,biological_process
CCND2,GO:0005634,cellular_component
CCND2,GO:0005737,cellular_component
CCND2,GO:0016020,cellular_component
CCND2,GO:0005654,cellular_component
CCND2,GO:0051301,biological_process
CCND2,GO:0005829,cellular_component
CCND2,GO:0000785,cellular_component
CCND2,GO:0005730,cellular_component
CCND2,GO:0005515,molecular_function
CCND2,GO:0007049,biological_process
CCND2,GO:0031965,cellular_component
CCND2,GO:0061575,molecular_function
CCND2,GO:0000307,cellular_component
CCND2,GO:0008284,biological_process
CCND2,GO:0043066,biological_process
CCND2,GO:0001934,biological_process
CCND2,GO:0000082,biological_process
CCND2,GO:0019901,molecular_function
CCND2,GO:0016538,molecular_function
CCND2,GO:0044772,biological_process
CCND2,GO:0045737,biological_process
CCND2,GO:1900087,biological_process
CCND2,GO:0097129,cellular_component
CCND2,GO:0007616,biological_process
CCND2,GO:0008344,biological_process
CCND2,GO:0051726,biological_process
CCND2,GO:0071481,biological_process
CD200,GO:0098632,molecular_function
CD200,GO:0098609,biological_process
CD200,GO:0050776,biological_process
CD200,GO:0043031,biological_process
CD200,GO:0016020,cellular_component
CD200,GO:0005886,cellular_component
CD200,GO:0005515,molecular_function
CD200,GO:0030424,cellular_component
CD200,GO:0009986,cellular_component
CD200,GO:0043025,cellular_component
CD200,GO:0043005,cellular_component
CD200,GO:0044297,cellular_component
CD200,GO:0008285,biological_process
CD200,GO:0150079,biological_process
CD200,GO:0150077,biological_process
CD200,GO:0034113,biological_process
CD200,GO:0032088,biological_process
CD200,GO:0032715,biological_process
CD200,GO:0086080,molecular_function
CD200,GO:0140081,molecular_function
CD200,GO:0002695,biological_process
CD200,GO:0032793,biological_process
CD200,GO:0071636,biological_process
CD200,GO:0150072,biological_process
CD200,GO:0150074,biological_process
CD200,GO:1904465,biological_process
CD200,GO:1905522,biological_process
CD200,GO:2000405,biological_process
CD248,GO:0005509,molecular_function
CD248,GO:0016020,cellular_component
CD248,GO:0030246,molecular_function
CD248,GO:0005515,molecular_function
CD248,GO:0009897,cellular_component
CD248,GO:0031012,cellular_component
CD248,GO:0070062,cellular_component
CD248,GO:0003674,molecular_function
CD248,GO:0008150,biological_process
CD248,GO:0050840,molecular_function
CD248,GO:0016477,biological_process
CD248,GO:1990430,molecular_function
CD248,GO:0010761,biological_process
CD248,GO:0048144,biological_process
CD248,GO:0048146,biological_process
CD248,GO:0048535,biological_process
CD248,GO:0060033,biological_process
CD248,GO:0072577,biological_process
CD248,GO:2000353,biological_process
CD248,GO:0005737,cellular_component
CD44,GO:0016020,cellular_component
CD44,GO:0007155,biological_process
CD44,GO:0005540,molecular_function
CD44,GO:0042995,cellular_component
CD44,GO:0005886,cellular_component
CD44,GO:0005902,cellular_component
CD44,GO:0005576,cellular_component
CD44,GO:0005794,cellular_component
CD44,GO:0043066,biological_process
CD44,GO:0005829,cellular_component
CD44,GO:0005925,cellular_component
CD44,GO:0005515,molecular_function
CD44,GO:0019221,biological_process
CD44,GO:0016324,cellular_component
CD44,GO:0051216,biological_process
CD44,GO:0009986,cellular_component
CD44,GO:0004888,molecular_function
CD44,GO:0031258,cellular_component
CD44,GO:0070062,cellular_component
CD44,GO:0016477,biological_process
CD44,GO:0050731,biological_process
CD44,GO:0006954,biological_process
CD44,GO:0070374,biological_process
CD44,GO:0030667,cellular_component
CD44,GO:0042110,biological_process
CD44,GO:0043154,biological_process
CD44,GO:0016323,cellular_component
CD44,GO:0044319,biological_process
CD44,GO:0007160,biological_process
CD44,GO:0044344,biological_process
CD44,GO:0033138,biological_process
CD44,GO:0098609,biological_process
CD44,GO:0005518,molecular_function
CD44,GO:0043518,biological_process
CD44,GO:1902166,biological_process
CD44,GO:0030214,biological_process
CD44,GO:0004896,molecular_function
CD44,GO:0034116,biological_process
CD44,GO:0070487,biological_process
CD44,GO:0035692,cellular_component
CD44,GO:2000392,biological_process
CD44,GO:1900625,biological_process
CD44,GO:0033674,biological_process
CD44,GO:0110165,cellular_component
CD9,GO:0016020,cellular_component
CD9,GO:0005576,cellular_component
CD9,GO:0005886,cellular_component
CD9,GO:0007155,biological_process
CD9,GO:0005925,cellular_component
CD9,GO:0005515,molecular_function
CD9,GO:0005615,cellular_component
CD9,GO:0030168,biological_process
CD9,GO:0007338,biological_process
CD9,GO:0014905,biological_process
CD9,GO:0031623,biological_process
CD9,GO:0070062,cellular_component
CD9,GO:0007342,biological_process
CD9,GO:0035036,biological_process
CD9,GO:0005178,molecular_function
CD9,GO:0030666,cellular_component
CD9,GO:1903561,cellular_component
CD9,GO:0030669,cellular_component
CD9,GO:0031092,cellular_component
CD9,GO:0032991,cellular_component
CD9,GO:0071404,biological_process
CD9,GO:0090331,biological_process
CD9,GO:0008347,biological_process
CD9,GO:0030913,biological_process
CD9,GO:0008283,biological_process
CD9,GO:0008285,biological_process
CD9,GO:1905521,biological_process
CD9,GO:0009897,cellular_component
CD9,GO:0009986,cellular_component
CDH23,GO:0016020,cellular_component
CDH23,GO:0005886,cellular_component
CDH23,GO:0005509,molecular_function
CDH23,GO:0007156,biological_process
CDH23,GO:0007155,biological_process
CDH23,GO:0050896,biological_process
CDH23,GO:0046872,molecular_function
CDH23,GO:0007601,biological_process
CDH23,GO:0007605,biological_process
CDH23,GO:0005515,molecular_function
CDH23,GO:0045296,molecular_function
CDH23,GO:0045494,biological_process
CDH23,GO:0050953,biological_process
CDH23,GO:0016342,cellular_component
CDH23,GO:0016339,biological_process
CDH23,GO:0098742,biological_process
CDH23,GO:0050957,biological_process
CDH23,GO:0006816,biological_process
CDH23,GO:0051480,biological_process
CDH23,GO:0032420,cellular_component
CDH23,GO:0007626,biological_process
CDH23,GO:0042472,biological_process
CDH23,GO:0042491,biological_process
CDH23,GO:0048839,biological_process
CDH23,GO:0060088,biological_process
CDH23,GO:0060122,biological_process
CDH23,GO:0001917,cellular_component
CDH23,GO:0005813,cellular_component
CDH23,GO:0032426,cellular_component
CDH23,GO:0045202,cellular_component
CDH23,GO:0060091,cellular_component
CDH23,GO:0098683,cellular_component
CDH23,GO:0098684,cellular_component
CDH23,GO:0090102,biological_process
CDH23,GO:0098609,biological_process
CDKN1B,GO:0005634,cellular_component
CDKN1B,GO:0051726,biological_process
CDKN1B,GO:0004861,molecular_function
CDKN1B,GO:0005737,cellular_component
CDKN1B,GO:0043231,cellular_component
CDKN1B,GO:0016301,molecular_function
CDKN1B,GO:0016310,biological_process
CDKN1B,GO:0005654,cellular_component
CDKN1B,GO:0005768,cellular_component
CDKN1B,GO:0005515,molecular_function
CDKN1B,GO:0060255,biological_process
CDKN1B,GO:0007049,biological_process
CDKN1B,GO:0051171,biological_process
CDKN1B,GO:0080090,biological_process
CDKN1B,GO:0004860,molecular_function
CDKN1B,GO:0005829,cellular_component
CDKN1B,GO:0008285,biological_process
CDKN1B,GO:0051087,molecular_function
CDKN1B,GO:0045892,biological_process
CDKN1B,GO:0045736,biological_process
CDKN1B,GO:0060090,molecular_function
CDKN1B,GO:0051179,biological_process
CDKN1B,GO:0000082,biological_process
CDKN1B,GO:0007507,biological_process
CDKN1B,GO:0019903,molecular_function
CDKN1B,GO:0090398,biological_process
CDKN1B,GO:0030308,biological_process
CDKN1B,GO:0045732,biological_process
CDKN1B,GO:0140678,molecular_function
CDKN1B,GO:0045930,biological_process
CDKN1B,GO:0006977,biological_process
CDKN1B,GO:1904706,biological_process
CDKN1B,GO:0031625,molecular_function
CDKN1B,GO:0030332,molecular_function
CDKN1B,GO:0019901,molecular_function
CDKN1B,GO:0044877,molecular_function
CDKN1B,GO:2000045,biological_process
CDKN1B,GO:0033673,biological_process
CDKN1B,GO:0042326,biological_process
CDKN1B,GO:1904030,biological_process
CDKN1B,GO:1905179,biological_process
CDKN1B,GO:0071285,biological_process
CDKN1B,GO:0019914,molecular_function
CDKN1B,GO:1990757,molecular_function
CDKN1B,GO:0000079,biological_process
CDKN1B,GO:0048102,biological_process
CDKN1B,GO:0051168,biological_process
CDKN1B,GO:1902806,biological_process
CDKN1B,GO:0031464,cellular_component
CDKN1B,GO:0030544,molecular_function
CDKN1B,GO:0001666,biological_process
CDKN1B,GO:0001890,biological_process
CDKN1B,GO:0001934,biological_process
CDKN1B,GO:0006813,biological_process
CDKN1B,GO:0006915,biological_process
CDKN1B,GO:0007096,biological_process
CDKN1B,GO:0007219,biological_process
CDKN1B,GO:0007346,biological_process
CDKN1B,GO:0007605,biological_process
CDKN1B,GO:0008284,biological_process
CDKN1B,GO:0009410,biological_process
CDKN1B,GO:0009749,biological_process
CDKN1B,GO:0014070,biological_process
CDKN1B,GO:0030334,biological_process
CDKN1B,GO:0031116,biological_process
CDKN1B,GO:0032355,biological_process
CDKN1B,GO:0043200,biological_process
CDKN1B,GO:0043434,biological_process
CDKN1B,GO:0046686,biological_process
CDKN1B,GO:0048839,biological_process
CDKN1B,GO:0050680,biological_process
CDKN1B,GO:0060767,biological_process
CDKN1B,GO:0060770,biological_process
CDKN1B,GO:0071236,biological_process
CDKN1B,GO:0071407,biological_process
CDKN1B,GO:0071456,biological_process
CDKN1B,GO:1902746,biological_process
CDKN1B,GO:1904019,biological_process
CDKN1B,GO:1904036,biological_process
CDKN1B,GO:0032991,cellular_component
CDO1,GO:0016702,molecular_function
CDO1,GO:0005506,molecular_function
CDO1,GO:0046872,molecular_function
CDO1,GO:0016491,molecular_function
CDO1,GO:0008270,molecular_function
CDO1,GO:0005829,cellular_component
CDO1,GO:0051213,molecular_function
CDO1,GO:0006954,biological_process
CDO1,GO:0006534,biological_process
CDO1,GO:0008198,molecular_function
CDO1,GO:0042412,biological_process
CDO1,GO:0016151,molecular_function
CDO1,GO:0017172,molecular_function
CDO1,GO:0000097,biological_process
CDO1,GO:0007595,biological_process
CDO1,GO:0010243,biological_process
CDO1,GO:0019448,biological_process
CDO1,GO:0033762,biological_process
CDO1,GO:0043200,biological_process
CDO1,GO:0045471,biological_process
CDO1,GO:0051384,biological_process
CDO1,GO:0051591,biological_process
CDX2,GO:0003677,molecular_function
CDX2,GO:0006355,biological_process
CDX2,GO:0005634,cellular_component
CDX2,GO:0007275,biological_process
CDX2,GO:0000981,molecular_function
CDX2,GO:0005654,cellular_component
CDX2,GO:0005515,molecular_function
CDX2,GO:0006357,biological_process
CDX2,GO:0045944,biological_process
CDX2,GO:0003700,molecular_function
CDX2,GO:0000977,molecular_function
CDX2,GO:0000785,cellular_component
CDX2,GO:0030154,biological_process
CDX2,GO:0000978,molecular_function
CDX2,GO:0001227,molecular_function
CDX2,GO:1990837,molecular_function
CDX2,GO:0000122,biological_process
CDX2,GO:0009948,biological_process
CDX2,GO:0009887,biological_process
CDX2,GO:0014807,biological_process
CDX2,GO:0008327,molecular_function
CDX2,GO:0003690,molecular_function
CDX2,GO:0043565,molecular_function
CDX2,GO:0001568,biological_process
CDX2,GO:0001824,biological_process
CDX2,GO:0001829,biological_process
CDX2,GO:0001890,biological_process
CDX2,GO:0007389,biological_process
CDX2,GO:0008284,biological_process
CDX2,GO:0008333,biological_process
CDX2,GO:0009952,biological_process
CDX2,GO:0035019,biological_process
CDX2,GO:0045197,biological_process
CDX2,GO:0045597,biological_process
CDX2,GO:0045893,biological_process
CDX2,GO:0048863,biological_process
CDX2,GO:0060575,biological_process
CDX2,GO:0060711,biological_process
CDX2,GO:0000794,cellular_component
CDX2,GO:0017053,cellular_component
CDX2,GO:0032991,cellular_component
CFTR,GO:0016020,cellular_component
CFTR,GO:0005524,molecular_function
CFTR,GO:0006811,biological_process
CFTR,GO:0055085,biological_process
CFTR,GO:0140359,molecular_function
CFTR,GO:0005254,molecular_function
CFTR,GO:1902476,biological_process
CFTR,GO:0000166,molecular_function
CFTR,GO:0016853,molecular_function
CFTR,GO:0005783,cellular_component
CFTR,GO:0005789,cellular_component
CFTR,GO:0005886,cellular_component
CFTR,GO:0005768,cellular_component
CFTR,GO:0010008,cellular_component
CFTR,GO:0016887,molecular_function
CFTR,GO:0055038,cellular_component
CFTR,GO:0016324,cellular_component
CFTR,GO:0034220,biological_process
CFTR,GO:0031901,cellular_component
CFTR,GO:0006821,biological_process
CFTR,GO:0034707,cellular_component
CFTR,GO:0005260,molecular_function
CFTR,GO:0005634,cellular_component
CFTR,GO:0005737,cellular_component
CFTR,GO:0032991,cellular_component
CFTR,GO:0019899,molecular_function
CFTR,GO:0005829,cellular_component
CFTR,GO:0005515,molecular_function
CFTR,GO:0055037,cellular_component
CFTR,GO:0005769,cellular_component
CFTR,GO:0009986,cellular_component
CFTR,GO:0015106,molecular_function
CFTR,GO:0035774,biological_process
CFTR,GO:0034976,biological_process
CFTR,GO:0048240,biological_process
CFTR,GO:0045921,biological_process
CFTR,GO:0071320,biological_process
CFTR,GO:0051087,molecular_function
CFTR,GO:0030165,molecular_function
CFTR,GO:0042626,molecular_function
CFTR,GO:0005765,cellular_component
CFTR,GO:0030669,cellular_component
CFTR,GO:0019869,molecular_function
CFTR,GO:0043225,molecular_function
CFTR,GO:1904322,biological_process
CFTR,GO:0015108,molecular_function
CFTR,GO:0035377,biological_process
CFTR,GO:0015701,biological_process
CFTR,GO:0070175,biological_process
CFTR,GO:0097186,biological_process
CFTR,GO:0030660,cellular_component
CFTR,GO:0017081,molecular_function
CFTR,GO:0106138,molecular_function
